Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Beta,52 Week High,52 Week Low,50 Day Moving Average,200 Day Moving Average,Shares Outstanding,Dividend Yield
2023-05-05 00:00:00-04:00,5.010000228881836,5.170000076293945,4.989999771118164,5.159999847412109,40830500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-08 00:00:00-04:00,5.179999828338623,5.489999771118164,5.179999828338623,5.46999979019165,39933900,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-09 00:00:00-04:00,5.349999904632568,5.550000190734863,5.340000152587891,5.409999847412109,26785200,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-10 00:00:00-04:00,5.579999923706055,5.599999904632568,5.380000114440918,5.480000019073486,28624400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-11 00:00:00-04:00,5.440000057220459,5.440000057220459,5.119999885559082,5.139999866485596,36075600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-12 00:00:00-04:00,5.170000076293945,5.21999979019165,4.925000190734863,5.019999980926514,44397600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-15 00:00:00-04:00,4.679999828338623,4.840000152587891,4.449999809265137,4.769999980926514,103290700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-16 00:00:00-04:00,4.789999961853027,4.820000171661377,4.610000133514404,4.760000228881836,38510800,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-17 00:00:00-04:00,4.760000228881836,4.980000019073486,4.690000057220459,4.960000038146973,42730500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-18 00:00:00-04:00,4.980000019073486,5.135000228881836,4.920000076293945,5.070000171661377,35183400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-19 00:00:00-04:00,5.070000171661377,5.130000114440918,4.909999847412109,4.929999828338623,25737600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-22 00:00:00-04:00,4.989999771118164,5.340000152587891,4.920000076293945,5.260000228881836,42509300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-23 00:00:00-04:00,5.239999771118164,5.489999771118164,5.21999979019165,5.289999961853027,43878300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-24 00:00:00-04:00,5.199999809265137,5.329999923706055,5.130000114440918,5.309999942779541,23887800,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-25 00:00:00-04:00,5.389999866485596,5.400000095367432,5.090000152587891,5.210000038146973,24474900,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-26 00:00:00-04:00,5.239999771118164,5.480000019073486,5.21999979019165,5.409999847412109,26982900,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-30 00:00:00-04:00,5.809999942779541,6.050000190734863,5.590000152587891,6.03000020980835,68003300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-05-31 00:00:00-04:00,6.199999809265137,7.019999980926514,6.099999904632568,6.940000057220459,152429200,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-01 00:00:00-04:00,6.710000038146973,7.260000228881836,6.630000114440918,6.820000171661377,108760600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-02 00:00:00-04:00,7.110000133514404,7.110000133514404,6.710000038146973,7.03000020980835,63316100,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-05 00:00:00-04:00,7.119999885559082,7.599999904632568,7.074999809265137,7.25,69556200,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-06 00:00:00-04:00,7.179999828338623,7.755000114440918,7.139999866485596,7.650000095367432,56839700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-07 00:00:00-04:00,7.860000133514404,8.0,7.639999866485596,7.739999771118164,60872200,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-08 00:00:00-04:00,7.690000057220459,8.199999809265137,7.659999847412109,8.119999885559082,66988400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-09 00:00:00-04:00,8.25,8.8100004196167,8.109999656677246,8.180000305175781,84720300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-12 00:00:00-04:00,8.460000038146973,9.300000190734863,8.399999618530273,9.15999984741211,117905100,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-13 00:00:00-04:00,9.539999961853027,9.609999656677246,8.890000343322754,9.539999961853027,108293500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-14 00:00:00-04:00,9.789999961853027,10.229999542236328,9.289999961853027,9.739999771118164,128420300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-15 00:00:00-04:00,9.180000305175781,9.579999923706055,8.880000114440918,9.550000190734863,97639300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-16 00:00:00-04:00,8.90999984741211,9.180000305175781,8.5,8.600000381469727,107236500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-20 00:00:00-04:00,8.3100004196167,8.640000343322754,8.199999809265137,8.59000015258789,49114900,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-21 00:00:00-04:00,8.510000228881836,8.770000457763672,8.34000015258789,8.630000114440918,37733600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-22 00:00:00-04:00,8.539999961853027,8.6899995803833,8.350000381469727,8.489999771118164,30149500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-23 00:00:00-04:00,7.909999847412109,8.289999961853027,7.710000038146973,8.279999732971191,62118500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-26 00:00:00-04:00,8.239999771118164,8.65999984741211,8.140000343322754,8.199999809265137,33526600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-27 00:00:00-04:00,8.329999923706055,8.720000267028809,8.319999694824219,8.640000343322754,39402300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-28 00:00:00-04:00,8.59000015258789,9.09000015258789,8.579999923706055,8.869999885559082,36374400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-29 00:00:00-04:00,9.069999694824219,9.279999732971191,8.600000381469727,8.710000038146973,42722400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-06-30 00:00:00-04:00,8.920000076293945,9.40999984741211,8.319999694824219,8.34000015258789,98034000,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-03 00:00:00-04:00,8.359999656677246,8.640000343322754,8.350000381469727,8.520000457763672,26842000,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-05 00:00:00-04:00,8.489999771118164,8.680000305175781,8.3100004196167,8.380000114440918,26954600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-06 00:00:00-04:00,8.229999542236328,8.260000228881836,7.855000019073486,8.100000381469727,38013800,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-07 00:00:00-04:00,8.09000015258789,8.300000190734863,8.029999732971191,8.050000190734863,22681400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-10 00:00:00-04:00,8.100000381469727,8.720000267028809,8.039999961853027,8.710000038146973,38750100,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-11 00:00:00-04:00,8.8100004196167,9.199999809265137,8.75,9.069999694824219,52586400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-12 00:00:00-04:00,9.34000015258789,9.390000343322754,9.0,9.199999809265137,41158600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-13 00:00:00-04:00,8.920000076293945,9.239999771118164,8.770000457763672,9.15999984741211,43361100,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-14 00:00:00-04:00,9.220000267028809,9.449999809265137,8.9399995803833,9.079999923706055,38350800,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-17 00:00:00-04:00,9.039999961853027,9.805000305175781,8.989999771118164,9.479999542236328,48308500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-18 00:00:00-04:00,9.550000190734863,9.739999771118164,9.432999610900879,9.569999694824219,33895900,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-19 00:00:00-04:00,9.760000228881836,10.130000114440918,9.645000457763672,9.850000381469727,50051500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-20 00:00:00-04:00,9.630000114440918,9.989999771118164,9.369999885559082,9.569999694824219,41587700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-21 00:00:00-04:00,9.675000190734863,9.699999809265137,9.260000228881836,9.430000305175781,34444800,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-24 00:00:00-04:00,9.4399995803833,9.5600004196167,9.295000076293945,9.449999809265137,26643500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-25 00:00:00-04:00,9.399999618530273,9.779999732971191,9.3100004196167,9.329999923706055,38811100,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-26 00:00:00-04:00,9.260000228881836,9.539999961853027,9.210000038146973,9.520000457763672,34922300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-27 00:00:00-04:00,9.710000038146973,9.729999542236328,8.9399995803833,9.09000015258789,45958200,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-28 00:00:00-04:00,9.359999656677246,9.600000381469727,9.15999984741211,9.550000190734863,58205300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-07-31 00:00:00-04:00,10.390000343322754,11.699999809265137,10.300000190734863,11.449999809265137,210958900,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-01 00:00:00-04:00,11.0600004196167,11.100000381469727,10.3100004196167,10.350000381469727,88881800,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-02 00:00:00-04:00,10.119999885559082,10.279999732971191,9.720000267028809,10.079999923706055,62865900,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-03 00:00:00-04:00,9.920000076293945,10.170000076293945,9.859999656677246,10.050000190734863,37651500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-04 00:00:00-04:00,10.079999923706055,10.100000381469727,9.470000267028809,9.5,42370200,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-07 00:00:00-04:00,9.5,9.569999694824219,9.15999984741211,9.390000343322754,31682000,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-08 00:00:00-04:00,9.029999732971191,9.449999809265137,9.010000228881836,9.3100004196167,28127800,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-09 00:00:00-04:00,9.270000457763672,9.270000457763672,8.800000190734863,8.989999771118164,43368300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-10 00:00:00-04:00,9.09000015258789,9.239999771118164,8.720000267028809,8.720000267028809,37657800,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-11 00:00:00-04:00,8.529999732971191,8.699999809265137,8.420000076293945,8.649999618530273,26833600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-14 00:00:00-04:00,8.520000457763672,8.710000038146973,8.359999656677246,8.680000305175781,27735500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-15 00:00:00-04:00,8.600000381469727,8.600000381469727,8.34000015258789,8.369999885559082,23709300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-16 00:00:00-04:00,8.229999542236328,8.430000305175781,8.210000038146973,8.260000228881836,23398900,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-17 00:00:00-04:00,8.350000381469727,8.40999984741211,8.079999923706055,8.109999656677246,29582400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-18 00:00:00-04:00,7.920000076293945,8.289999961853027,7.889999866485596,8.220000267028809,27173100,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-21 00:00:00-04:00,8.25,8.329999923706055,8.079999923706055,8.289999961853027,22676600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-22 00:00:00-04:00,8.399999618530273,8.470000267028809,8.109999656677246,8.149999618530273,23164700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-23 00:00:00-04:00,8.079999923706055,8.470000267028809,8.0600004196167,8.430000305175781,21855700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-24 00:00:00-04:00,8.479999542236328,8.5,8.079999923706055,8.119999885559082,26080600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-25 00:00:00-04:00,8.119999885559082,8.430000305175781,8.0600004196167,8.289999961853027,24163700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-28 00:00:00-04:00,8.380000114440918,8.420000076293945,8.170000076293945,8.229999542236328,17488700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-29 00:00:00-04:00,8.180000305175781,8.579999923706055,8.15999984741211,8.460000038146973,24487400,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-30 00:00:00-04:00,8.460000038146973,8.779999732971191,8.359999656677246,8.739999771118164,26123600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-08-31 00:00:00-04:00,8.779999732971191,8.869999885559082,8.520000457763672,8.65999984741211,26175600,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-09-01 00:00:00-04:00,8.770000457763672,8.925000190734863,8.720000267028809,8.789999961853027,17694500,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-09-05 00:00:00-04:00,8.75,8.875,8.619999885559082,8.75,18906300,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-09-06 00:00:00-04:00,8.729999542236328,8.8100004196167,8.430000305175781,8.539999961853027,23909700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
2023-09-07 00:00:00-04:00,8.350000381469727,8.579999923706055,8.220000267028809,8.569999694824219,19320700,0.0,0.0,7696561664,7324924416,,30.333334,0.44,3.433044,1.3202757,3.267,,1.757,11.7,4.92,7.2883,7.9445,1057219968,
